gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
CAPRIN2,turquoise,turquoise,-0.0302810780519614,0.0457220150677025,0.108473344317958,-0.0187268685671744,0.122594341675762,-0.0978576312553165,0.0483851153652789,0.00684549781052005,-0.0129486308038963,0.000986477332203867,0.0385991743212819,0.132544957716572
RFTN2,turquoise,turquoise,-0.0238179358282765,0.0920956946598087,0.195008282985133,-0.0602787152485967,0.295594067608064,-0.235160096734833,-0.0301061729793889,0.0231461012346135,-0.0377223421029218,0.0819549019336794,0.0322692302030974,0.203186123928692
FLNC,grey,grey,-0.0180345662804904,0.00716246004355438,0.0591004403302542,-0.0279785054438127,-0.02510153353151,0.0345591420703672,-0.00430934561376035,-0.00293708590925107,0.114072697147848,0.0125612621156062,-0.0207396807764623,-0.0100364881248131
ISLR,grey,grey,-0.0332656524723769,0.0169372779706645,0.161481627907179,0.0513128553458176,-0.00239600819157449,0.0119903157607049,0.0304494787314464,-0.0108393941961922,0.180772120217552,0.113937156570162,0.0493266785802759,0.0574689199029367
AC005291.2,brown,brown,-0.0257945839522758,0.00681964602362932,-0.00341223215322662,-0.0290072332754818,-0.0570219120706377,0.113386077604967,0.0770418339194357,-0.0191065592905966,-0.0395835923340919,-0.00108692049283948,0.0572579549192724,-0.0219835493807229
DTNB,grey,grey,-0.0209201312643775,0.0951137198720787,0.0729402776440136,-0.0168656223829425,0.0738927562690815,-0.0440565687439902,0.0154112066305089,0.003086027024676,0.0144685366501329,-0.0219507394459255,-0.0160619956674801,0.00136489054904356
PELI2,grey,grey,-0.0700788663160205,-0.06674288435126,0.0871540027811627,-0.0659193460347925,0.0304381586498959,-0.000450459691084324,0.0962771884898228,-0.0200604373225428,-0.0720092610365161,0.0373453304209677,0.132229848194244,0.157491410872725
UFL1-AS1,grey,grey,-0.0140061374425141,0.0318223979963507,0.0484158611189094,-0.0125659057325845,0.0587749859682132,-0.0381387320412862,-0.00725065575647813,-0.00491904085751898,0.00548723181210517,-0.00210013376974658,-0.0102301377540318,0.000127019876003049
CFAP299,yellow,yellow,0.0127945192496493,0.0166196017364813,-0.0786449321881208,0.17945558624037,-0.0388510315160903,0.00337350922725414,-0.0238909449867962,0.0765134023344649,-0.0326983962269864,-0.0328304740437216,-0.0483318145880477,-0.0420689242582649
AC138123.1,grey,grey,-0.00527479926517574,0.00799914958696889,0.0175076350381888,-0.000825852809489161,-0.000826838060010949,-0.000817721864901694,0.0175291990062327,0.0192643285753896,-0.0184764344579266,0.00294056250535935,0.0216831704311122,0.0224132425807473
PPP1R12B,turquoise,turquoise,-0.0430844472184238,0.0822144111266487,0.131425341208214,-0.0340223673754461,0.178676442176125,-0.111255010323854,-0.0310468927193345,-0.0180169506152501,0.0573247278722328,0.0465112697700493,-0.0157461230208655,0.0412515513825685
LPP,grey,grey,-0.100995221206494,0.188114116033185,0.175916722046367,-0.152742190007848,0.213932743556785,-0.0175096798274292,0.00891058847073194,-0.134114712347236,0.0753189239672636,-0.0975993888979981,0.0383023361641627,-0.0705904058562505
JMY,brown,brown,-0.0263952607915201,-0.0392578394837337,0.0208587837388106,0.0359263368510978,-0.0230029030963927,0.0889548831590221,0.00534368261197431,0.0305687613111592,0.0038357960123448,0.0468651101546833,0.0328151687594723,-0.0110613496511068
SERPINF1,grey,grey,-0.0769853485675982,-0.0547495557858573,0.312068365484845,-0.184288483250427,0.0774558037133219,-0.0282550985872024,-0.0024506723271684,-0.00450467864176163,0.00151691079169996,0.308748504781416,0.232125047252561,0.135487469721686
STRBP,grey,grey,-0.0187480917500434,0.0613707917471241,0.0678433279772398,-0.00256621837432339,0.0387496321541156,-0.00434978862539452,0.00853885061840645,0.0395566216510217,0.0281716919903354,0.0214206319555073,0.000208240879450494,0.00995970267000699
GDAP1,yellow,yellow,0.00552560496971072,0.0518789624538656,-0.00261291283626479,0.0892316053240725,0.011229027033054,-0.0118911590362743,-0.0214760213744364,0.00495996935823463,0.000506811465772543,-0.000337333799591872,-0.0394710376191724,-0.0143230832768636
AL121985.1,grey,grey,0.0376316118741494,0.0227060836150568,0.025339113250866,0.00193977105350617,0.0267896022675013,-0.0148827110852372,0.00298720947775411,0.00079155453427065,-0.00143177424757996,0.00961538643894847,-0.00823614697474563,-0.00205877399585604
DSCAML1,purple,purple,-0.0512706737684735,0.081748897248886,0.10731260018469,-0.0732269737784354,0.0996195356232601,0.00786706040855658,0.101493627820856,-0.0332335773820452,-0.0797782194931592,0.0205479335718906,0.148184955472219,0.0244582931502233
BANK1,grey,grey,0.00187593212756297,0.0206445288490608,0.00753490386970352,0.0165171840628417,2.1027838783248e-05,0.010389052548999,0.0146650392199253,0.0165983368153418,-2.73747062736937e-05,-0.00215010868144125,-0.0143722688970231,-0.00159445433271802
CLIP2,black,black,0.0344803166886272,-0.0313735663940148,-0.00542036008914452,0.0537078497911143,0.0106360966902885,-0.0386713142614344,0.0253070013866639,0.189567259152867,-0.0587986424367627,0.0510369537652626,0.030907734743406,0.0700755951789929
ATP6V1E2,blue,blue,-0.012739365089516,0.309608880091291,0.125595367367848,-0.0358894692433323,0.1501716950979,-0.155826402429656,-0.0279849007269174,0.00768017725467128,0.0629585744726835,-0.0187197081396145,-0.070325627837145,0.00397606883096032
ANGEL1,grey,grey,-0.00894821183053317,0.0220273806898344,0.0629018771788836,-0.00789506072692979,0.0628771647133206,-0.0359217445753461,-0.0186496625039493,-0.000814203581010814,-0.00172549020805732,0.0282462261788997,-0.00471631018872243,0.00283234318082631
LEPR,blue,blue,-0.00808970606705774,0.100164104495936,0.0805805338982996,-0.0123379112303397,0.0774189310404841,-0.0773724749877855,-0.0639761706908578,0.0965387171804035,0.115911081608221,0.00176539455975011,-0.147154402554449,-0.0280732579137665
AC005400.1,grey,grey,-0.00943214779097577,0.0187228843212182,-0.000779676510516487,0.00289038762874909,-0.0176801307699585,0.0272383027279894,0.0272513500622461,-0.00527673657267222,-0.00041986810864704,-0.00792634120669928,0.00907598617750411,-0.0115824797468495
WDR49,blue,blue,-0.0218514223366784,0.153520600439007,0.0749060051628496,-0.0222392251192582,0.0795664820983355,-0.0262522012432678,0.0243313880429924,-0.00192627116973286,0.00746997863768323,0.0385995922732681,0.0322143573530744,0.0139022266950442
RAB27B,grey,grey,-0.00295299195755285,0.0309057906936042,0.00946337446365364,0.00225597844565458,0.00313994422878145,0.0113011586498464,0.0012024571077395,0.00139634255591834,0.012366671547626,0.00645900768060872,-0.00923669891223845,-0.0146000205952182
FANCC,turquoise,turquoise,-0.0305742266948796,0.0348982264650046,0.0790521553053087,0.00606027958883912,0.118162914784616,-0.0720099333063418,-0.0465878901308697,0.01690119094301,0.017859653416654,0.0589799812822218,-0.00269982398197161,0.0212229868243318
TCEAL7,green,green,-0.0160081470704432,-0.0282905338021265,0.062589830114841,-0.0324046396119315,0.0360844884697335,-0.029024745979254,-0.000566321854560241,0.0316149712586508,-0.00152531013576391,0.0919587717145889,0.0339104304171913,0.0894107291029416
HSPA5,purple,purple,-0.055852505454391,-0.13732148913117,0.0856385954685965,-0.0232994793137726,-0.0416884415478757,0.0272217497400378,0.150275475035486,-0.0111716915079142,-0.0150693972830338,0.100417775433467,0.238725658683041,0.217356801643395
PATJ,turquoise,turquoise,-0.0140330617567954,0.0687471002700347,0.0840332879459021,-0.0132445208517486,0.119318163277281,-0.0721039832316636,-0.000335794709842468,0.0131815007822271,-0.0154135786023072,-0.0188474695312358,-0.00595211571725173,0.0157019485208026
CCN1,grey,grey,-0.00248292540711552,-0.133889507472933,0.0368734859549467,-0.00153937002095885,-0.0915838137122902,0.0486800553165957,0.090946903733822,0.090193207535294,-0.000343192182986782,0.0343689554190658,0.110034956890878,0.212388681405903
AP3B1,turquoise,turquoise,-0.0287210682241403,0.0499970973201656,0.112442197688418,-0.0450446125749215,0.181028560583674,-0.0953559075531865,-0.0566833125911404,0.0144222796594251,0.0824450815996611,0.0336383466879949,-0.031158314845254,0.0188422450610698
FRMD4A,grey,grey,-0.0176339938232982,0.0762611868628075,0.0559310782382367,-0.0621300835933193,0.0899945202938103,0.0219462571729909,-0.0174399349212788,-0.0617789142985237,0.0780995892937973,-0.0317672064360901,0.0219271567483608,-0.078547264377557
LINC00880,blue,blue,-0.0384048167757678,0.502040787630506,0.0392947429898323,-0.0452635004910339,-0.0404819298133392,0.0969013566035132,0.195461990157365,-0.0331770592629719,-0.0010286857233178,-0.160706576661508,-0.0261601666084361,-0.119256717594566
AC107021.1,brown,brown,-0.0383981793234108,-0.0404854084581194,0.0193967882822006,0.0575744224499027,-0.0614535189336712,0.097373147560508,0.0244364645358518,0.00854030347236754,-0.0343975544387279,0.0215736630565278,0.0974601096285116,0.0115993764020559
PARP15,grey,grey,0.00468644202219483,0.0479315736217958,0.0449843087839507,-0.0149718873091472,0.0541874691717154,-0.032725519764437,-0.0153327997107551,0.000609531115473401,0.0314970076270996,0.017743749318848,-0.00790498148843483,-0.00748054468243092
SFXN5,blue,blue,-0.0588152540227734,0.216000494956892,0.00314478735537447,-0.0160550947174147,-0.121912359435587,0.197226513692914,0.253017468326746,-0.0221997646083262,-0.0127641994419453,-0.0787006954982001,0.0718427714297581,-0.0337766706355565
TTI2,blue,blue,-0.0200174328402995,0.208934396117847,0.0649140552372992,-0.0279317689236814,0.0388280023408231,-0.0121519915682635,0.00932359856544907,-0.0081324517145735,0.0347121243631009,-0.0298260555113429,-0.0217897741114455,-0.0584223410822374
SMCHD1,grey,grey,-0.0340630236806558,-0.0457985025767645,0.0995834384306797,-0.0735181238631789,0.0803211051677334,-0.00149387897676686,0.0276951610360748,-0.0486002695321236,-0.00711139282207595,-0.0162920433734213,0.0702783361267146,0.0672318404975962
AC116362.1,grey,grey,-0.0155517666737972,0.0349365531890365,0.0232570312488391,-0.0136444507564762,0.0102027773684452,0.0191042999900265,0.0133209649377771,-0.00242203915996133,-0.0089480569915485,0.00934571579156109,0.00452414517181782,-0.0235890952136802
TRIM72,blue,blue,-0.012111642502702,0.330031192069787,0.0854371227486031,0.0127760074070583,0.100380337937905,-0.0920013897064517,0.0410214188397754,-0.000939825139798636,0.0207310216872659,-0.00974715553616851,-0.0419179874557571,-0.00763605991653805
SEPTIN9,brown,brown,-0.0147020890704797,-0.0233355107546669,-0.177168450945666,0.265169456873172,-0.22854420418041,0.249451958503171,0.0509838556307945,0.027638918094918,0.0280778878914669,-0.0790532091131267,-0.0921150280059175,-0.137051428723047
ITGAM,blue,blue,-0.00133398110413702,0.439992752500399,0.0513848797112653,0.0404204878806205,0.0508403403061052,-0.0622061806550574,0.0168956550392726,0.0136935806520517,0.000448664426316474,-0.00796036899716737,-0.0519077451248672,-0.0736122721223712
FMO3,purple,purple,-0.0280219034159463,-0.0029688565527284,0.116779312107368,-0.0740684485554183,0.10923493607508,-0.0631081646186656,0.0755491305315865,-0.0405833996923228,-0.10306955819488,0.0278005021470842,0.17439400594473,0.0943561092396162
SPATS2L,purple,purple,-0.0449203812754869,-0.119418834482771,0.0618433532694637,-0.0755421987684705,0.0059858884475957,0.0686853584041948,0.0416758675385623,-0.0023718700529904,-0.0314740048342793,0.0970044726074613,0.211705942757577,0.102518567070577
CFAP69,yellow,yellow,-0.003504709757882,0.001691430358379,-0.0322317655682191,0.201586697960845,-0.0170820142300333,0.0167204997690395,-0.0467595674617591,0.0621502318540516,-0.0364912753463163,0.0182336478989512,-0.0470213818495286,-0.042982787415275
FOXN2,grey,grey,-0.0165718976057435,0.0185075079687524,0.0972183467681356,-0.0289414879844342,0.0990825700006979,-0.0644832872216485,-0.0405101359510359,0.0324261575452343,0.00775398332230826,0.070059590673922,0.00737877757295074,0.0309452010527636
GCNT1,black,black,0.0238454452762662,0.00767165759530779,0.0194710219301328,0.00694223111476915,0.066694555505333,-0.100161063226894,-0.0993434242321305,0.209145102425664,0.0139012049135396,0.063970737895117,-0.0768501048764335,-0.0292889791228392
AC011346.1,grey,grey,-0.0175478794024742,0.050140208886185,0.0459528652637452,0.00474596651530328,0.0753780227929235,-0.0414303495172164,-0.00764174710078548,-0.00313237780025379,-0.00548679961756535,0.0140216723183306,-0.00406452735441912,-0.00304768757986929
F5,yellow,yellow,0.0307378398850349,-0.0103207274892969,-0.150386769627666,0.370478946009527,-0.0788790451235813,-0.00160882532330296,-0.0505419476265615,0.0361316094906455,-0.0301115107018414,-0.0443077909165261,-0.0915059842068914,-0.0421534255531986
C4orf47,grey,grey,0.00109837867437539,0.0800184659423811,0.006459480582275,0.109232598502413,0.0220863643890034,-0.0225920894422846,-0.00214536037027288,0.0127245320511177,-0.0119756724214604,0.0145023028739203,-0.0266931898379833,0.0266123038314647
ZC4H2,turquoise,turquoise,-0.0225599321209601,0.0173944744215862,0.118291781080533,-0.0517922020790713,0.188357874266803,-0.123831078552923,0.0011826611354428,-0.00883303041757653,-0.0376069208734336,0.0450576679376748,0.0313388748183394,0.0644186374744484
SLF1,turquoise,turquoise,-0.00483402626761407,0.0233656438211944,0.085885110556369,-0.0256833969847029,0.122450864208885,-0.08343569878972,-0.0469645663913418,0.0100637554912178,0.0244485308167323,0.0233345896083354,-0.0181234480334031,0.022776130168907
TMEM100,brown,brown,-0.0474252777501367,-0.0813283213342282,0.00630022680377087,-0.026166991627818,-0.129374931530136,0.211888477713549,0.108063989028045,-0.0348646385976508,-0.0234864820130896,0.0294671376411806,0.165283410909522,-0.0259871743486638
AL022068.1,yellow,yellow,-0.00424618158849377,0.0202611585715988,-0.0165069429934018,0.106380064363263,0.00205651218126742,-0.00308246546051688,-0.00567722988007762,0.0103896653155174,-0.0367116150415286,0.0147480016024138,-0.0096647119934753,-0.00803807484868412
CYTH3,brown,brown,-0.084470975241086,-0.079769880839976,8.82869183841406e-05,-0.00703097339567949,-0.0691083266749834,0.17510138624285,0.0469328014178922,0.00579272636296345,-0.0302371582347965,0.103599979982446,0.154473488650691,-0.0148018799603214
SLC10A1,blue,blue,-0.0200682899513434,0.300905763068237,0.137150305694107,-0.030240972529238,0.135856906113395,-0.142688076007763,0.0368808731260422,-0.00617029371583907,0.00737468257728851,-0.0148547259466353,-0.027698396059479,0.0908182446558178
SLC25A47,grey,grey,0.0405033642960462,0.0303279542495175,0.026063104073305,0.0042541999107457,0.0203066557550246,-0.013392785951538,0.0120167955481871,0.00496738382370557,-0.00376242057539145,0.00697922780163692,0.00332365031764547,0.000399802129967997
ESM1,grey,grey,-0.00851556330835969,-0.0208516249840386,-0.0116902591730096,0.0315959238916629,-0.0141103792286501,0.000629318029428832,-0.0220142929144788,0.0307492755326535,-0.0180854179512155,0.0937948724804094,0.000641927470580781,0.00553209040114182
IRAK3,turquoise,turquoise,-0.0148064037937039,-0.00739452734493903,0.106883614100943,0.0208068875685875,0.178172995762242,-0.104320556761274,-0.109008889780319,-0.00685384829235416,0.0644873300489561,0.0579802969816216,-0.0726689628463604,-0.0101880703347706
AC073332.1,grey,grey,-0.0164799284307861,0.0123586016141916,-0.00176620421499974,0.0484510836803329,-0.00443929318153969,0.0122414344330223,-0.0205243153049396,0.000451935307487237,0.091790491562817,0.00908722787792469,-0.0504888145629621,-0.0110216300594023
IL16,grey,grey,-0.0399215454539245,0.0861590555238451,0.132475765042112,-0.0557706388775389,0.14601616144908,-0.0191622949649492,-0.0123623234209681,-0.0380319964299791,0.0407784818998151,0.00535140112548526,-0.0632537829027725,-0.0683208008003445
WDR92,turquoise,turquoise,-0.00899690099181742,0.0930229089699284,0.12089795820374,-0.0266202602253817,0.161096241888172,-0.122225063725625,-0.0638952205158443,-0.00640788908382357,0.0365432219868985,0.0345580564474538,-0.0572963171479218,0.000547906619099529
SYPL2,grey,grey,0.00549515801826813,0.0068877205377393,0.0131060658821402,0.00249311067331919,0.0158543607439871,-0.00683335253165609,-0.0129325906786646,0.002532805723424,0.00575792533391297,0.034926362593372,0.00681182324420215,0.00804773221037457
RMDN2,blue,blue,-0.0236236157315514,0.12919877932915,0.00425329616775129,0.100810029646294,-0.035651381371026,0.0860492133609257,0.000159577870973005,0.00607465144711111,0.0645481380127067,-0.016676619141574,-0.0582546413410108,-0.0981708312816204
MRAS,grey,grey,-0.0241635026397652,0.0396569914838967,0.0778586347467187,-0.00638390135692758,0.0535301200479481,-0.0138585570553678,-0.0031832307622282,0.0454468107852125,-0.0395768578911539,0.0446316843269131,0.0133755400929118,0.0314907016423871
PPP1R13B,red,red,-0.0388767586867762,0.00557855610116793,0.0567303585399121,-0.0245714118866442,-0.00733821631079796,0.0149612199451478,0.165986462934223,-0.0374423739924368,-0.0420155763516162,-0.0708926649672778,0.0883407708381491,0.158112013800527
RBKS,red,red,-0.0209490259589287,0.0245534541053068,-0.0131562326425515,0.0824642919134989,-0.0528355076555527,0.0832143845108841,0.1348990495785,-0.0181331722572109,-0.0064468813128182,-0.04801596721401,0.0161560708657228,-0.00356102411609087
ZC3H12B,turquoise,turquoise,-0.030265575721052,0.0228130319954485,0.101697132158306,-0.0413629106109899,0.128056529774024,-0.0486706461759453,0.0268228538174547,-0.0218355207808834,-0.0671387878835855,0.0462298487715168,0.100180595075587,0.039243587974406
COL28A1,grey,grey,-0.00207292502944022,0.0370744950207544,-0.0172407512258904,0.032402569781571,0.0458739308107849,-0.0572132801848063,-0.0218098901092976,0.0288901178212427,-0.0104329672173574,-0.0181744252028768,-0.0197604366123023,-0.0021664434593281
SOCS2-AS1,brown,brown,-0.0310072376268429,0.147395609580576,0.0433290657498856,-0.0399511934316129,-0.041540544002439,0.11573249655449,0.134371109480565,0.0064737992746798,-0.014330599152336,-0.0150734411633972,0.0569961137145892,-0.0551637670130229
LINC01473,grey,grey,-0.0454491511677277,0.0369245057527904,0.0489664969531954,0.0487105142993562,0.107354600820907,-0.0248399053079986,-0.0181671641021844,0.00629513956838606,-0.0287956282787406,0.0359299267793886,0.00927343077853564,-0.00928553953306323
PROCR,blue,blue,-0.0432481696964289,0.217196855535017,0.0495543290220052,-0.0268534263368626,-0.0189957402105645,0.071837194849771,0.0511885696434806,-0.0604481187142473,0.271090044768135,-0.107683170811007,-0.134495833145794,-0.113440975673944
TMLHE-AS1,turquoise,turquoise,-0.00616398694733054,0.0170181622288833,0.0448679567428007,-0.0318414580010123,0.0988630219321796,-0.0729935685680714,-0.0418967134178037,0.00798392715871605,0.0172972896404831,0.0125129819779552,-0.0334446649776579,-0.0137460916503403
LINC02397,grey,grey,-0.00902761928056056,0.0532970604025879,0.0413329642742308,-0.0206325733772388,0.0447188360516111,-0.0352176853631322,0.0239388000325793,-0.0105197005675814,-0.0309819361999131,-0.00272430492684173,0.0290771676787993,0.0180406778394876
TPD52,turquoise,turquoise,-0.0219677453366288,-0.0155056506415093,0.078835485576677,-0.0276053491460988,0.137182532103142,-0.0764493477358336,-0.0294933182780972,-0.00712648307537254,-0.0569202699926438,0.0572525111869513,0.0576100304777234,0.065414848332793
AC025259.1,blue,blue,-0.00579194238231655,0.213542198525772,0.104502294863253,-0.0283209044595363,0.165845817131758,-0.153156475713248,-0.0570340719299333,-0.00774660826804437,0.0132743862856324,-0.00226963932214643,-0.0600432588857064,0.0314526339246355
DDX43,grey,grey,-0.0168403307691221,0.0210379253915664,0.0348702500796925,0.00844793154922371,0.0191035420080753,0.00458584938965326,0.0187599863096788,-0.00304615944277168,0.00553244029210354,-0.0163484968316297,0.0111317571585552,0.0275394445229283
FAM53B,grey,grey,-0.0187088400830165,0.055680364306549,0.0763730061735561,-0.0258382336633231,0.0609407323707562,-0.0254447332821408,0.0174227473277239,0.00619103297813753,0.0196345427684931,0.0272627643363966,0.00510886657836726,0.010246509867282
EPHB1,yellow,yellow,-0.00951311590222823,0.0780376722316643,-0.00232304131239132,0.107378332410343,0.00724099783391056,0.00812844217334146,-0.0162497590416692,0.00910252666237623,-0.0105471753853106,0.0242994704050928,-0.0182057913522383,-0.0338591445891711
RDH10-AS1,red,red,-0.0509613021099529,-0.0144293894959361,0.10573074713803,-0.0634252094106214,0.0483403487766955,-0.00563088961449709,0.235898981524531,-0.0374473376055834,-0.039232568541256,-0.00441285519128347,0.19544249041227,0.189815250734488
INTS6L,grey,grey,-0.029195234399768,0.00728900730471088,0.0856620935655258,-0.00250574071771027,0.059518781443638,-0.0373451203114927,0.0718040838265883,0.0404228132790923,-0.0181638528363196,-0.0133545340859465,0.0303025985659552,0.120047903744302
SYN2,grey,grey,-0.00659743618461304,0.0205593143736115,0.0135850397570796,-0.0107366095913914,-0.00997753473489425,0.0324116458756261,0.0179844496344298,0.00652385191482818,-0.00257689066254372,-0.0021513413619495,-0.00212861873708235,-0.0109459637586525
IL1RL2,brown,brown,-0.0555517713680498,0.0325769445065605,-0.0539110057947945,0.0171820639165804,-0.201557201946017,0.320118797711305,0.0854316937062104,-0.0413441504356278,0.0214274940565463,-0.0447940562923374,0.066890099667703,-0.161350198541328
SPTLC3,yellow,yellow,-0.0150776332705483,0.0305819068653234,0.0193633085533938,0.119933468995123,0.0589407232344736,-0.0207372893053786,-0.0315658516266675,0.0202915346042804,-0.00789918961419979,0.0322860822449688,-0.0251732812087938,-0.0152102120815692
FAM151B,blue,blue,-0.0123980513999486,0.149499248860079,0.00219930003524417,0.0960746180855899,-0.00251586839827415,0.0406802168348303,0.0317915228058093,0.0121322639089105,-0.00199924040787925,-0.00525083203726987,-0.0198813100443492,-0.0583497814229444
CSMD2,brown,brown,-0.0225965701882193,0.0372233478399232,-0.0368904069281503,0.000533617581522931,-0.0790722647834189,0.114915957934282,-0.0158228022822191,0.010345150873168,0.128903750675046,0.00988732066524727,-0.0664436002968496,-0.0810878062518925
HOMER2,blue,blue,-0.0106069283001801,0.12282262819487,0.0656356751746607,0.0024244323531572,0.084054605968709,-0.0550085144099819,-0.0209893889631891,-0.00333649116461687,0.0229003321807641,0.0172692259512842,-0.0254362783543499,-0.0328163630478359
ZHX2,brown,brown,-0.0354800850021881,0.0817779461631661,-0.0959204516148233,0.0853458065218405,-0.156096309689473,0.271799609407446,0.232656655453893,-0.063327516462492,-0.0381345736321689,-0.13092759562978,0.043193885798765,-0.103265843364989
CENPE,grey,grey,-0.012290418678332,0.0288981257416423,0.0283999124616475,0.00617346642309392,-0.00508862876897068,0.0264887736924073,0.0229881443480808,0.000946578950326946,0.0249910716864337,0.0138506130514129,0.0261429557404899,0.00751049502499354
AL050403.2,blue,blue,-0.029365445248718,0.0932239288157003,0.0690757292779248,-0.0157956663603089,0.0823378565976875,-0.0264512024107587,0.0276590559306589,-0.0279049824399978,-0.0109822086782352,0.00983736917664533,0.0239333191712739,-0.00280596055595012
ZNF251,blue,blue,-0.0121242880328172,0.128727992634281,0.0920670947638656,-0.0122367400772316,0.116658647403279,-0.0799558633985965,-0.0358027437864765,-0.00985985074900263,0.0586753349317077,0.00846546021321443,-0.0696830441702898,-0.0257930228240763
ESRRB,yellow,yellow,0.00686487764536142,0.0470194226930229,-0.014055126500842,0.0764899248146589,-0.00688056422021274,-0.00299079004244737,0.00628934029120333,0.00272207880130124,-0.00225479838179701,-0.00960426313092244,-0.0129881115418788,-0.0157450703949891
AC092574.2,blue,blue,-0.016775532805899,0.197380140864252,0.0755747406822954,-0.0170443802046258,0.0881690866809491,-0.0591543878468987,-0.0171406320643007,-0.00944360811918534,0.0200253956230468,-0.01670360826595,-0.0349426297533951,-0.0370855783804462
C9orf147,grey,grey,-0.00280054897132374,0.00943072865528457,0.044620501605281,0.015067616402604,0.0315818615576976,-0.0170778335327826,0.00227495203169785,0.00501584956852864,-0.00354122819969261,0.0216584461718186,0.0187685598873054,0.0192913736057113
CDHR3,turquoise,turquoise,-0.0270636352741094,0.0777336987260959,0.104753067777213,-0.0445131626623145,0.121569667745329,-0.0709093305050587,0.0236454036629144,-0.00854387703023492,0.0281763932931499,0.017420114902169,-0.00155798616108091,0.0241209531793979
GALM,turquoise,turquoise,-0.032268678697562,0.142857343946885,0.140323950862775,-0.0614858262613443,0.145979138242869,-0.139090910859815,0.0419521753920819,-0.036336576366688,-0.0385423993750943,-0.0283879902450358,0.0305244796314179,0.15488332615611
ME3,brown,brown,-0.0184244813035839,0.00502248888575071,-0.0300188018884758,0.0885361726295819,-0.0729297740605099,0.110938374286974,-0.0541213724261383,0.0102352058802653,0.0317904634464023,0.0353276734929247,-0.0360092146231038,-0.0998161917517148
NARS2,grey,grey,-0.0160355791634428,-0.00504547210624105,0.0575742862300781,0.00193278439963888,0.0634956975546562,-0.014871899550671,-0.0460624433703046,-0.00931643408621615,0.0253250123577818,-0.00794971674192118,-0.0475253585318284,-0.0303854505596133
TIMM50,blue,blue,-0.0174854043656531,0.587076987003577,0.113698069720403,-0.0418920143943317,0.111255293148459,-0.113262888909177,0.0221791544828246,-0.00340781567061493,0.0529523360705086,-0.0387372801031547,-0.0744949576463416,-0.0776654603484587
SFMBT2,grey,grey,-0.030488736536631,0.055990907355505,0.0976044295671299,0.00489749899324922,0.0792534358786857,-0.0247040871399662,0.0404271026039535,-0.0192714936151689,-0.0392255518313878,0.0562572649583656,0.0791118089396673,0.0368392878560334
ARHGEF28,turquoise,turquoise,-0.0126314706669041,0.0406933990575333,0.0761138465135385,-0.0244852873400826,0.119306089457196,-0.0754662170944818,-0.0308346938065896,-0.00101824393136348,-0.0457462335406682,0.0469005986297613,0.0312518249713792,0.0442768796036087
SH3BGRL2,turquoise,turquoise,-0.0151201056917174,0.0671131129947208,0.0940638146373813,-0.0215914616390583,0.122401735168331,-0.070268934059013,-0.00236493817980523,-0.0151819908906238,0.0165701017478327,0.00311576193533239,-0.00884714983947349,0.0164936628017872
SLCO3A1,blue,blue,-0.0312021303610274,0.0826441093961447,0.0585020658076152,-0.00054412657122409,0.0475818762688908,0.00805763181859097,0.0774659925792365,0.0411024594960889,0.0316125300246038,-0.0228835601126322,-0.0193094326441236,0.00905916124732802
ZNF704,green,green,-0.0546547521093041,-0.0165454588610374,0.0925366780699995,-0.0943494199766272,0.0526203530731086,0.0351193978335908,0.0358619887345641,0.0549682913873156,0.0414243590888778,0.083187723957852,0.0907223618666804,0.0370976045753061
MEGF9,grey,grey,-0.0367029624432799,-0.0156858499077642,0.058327345454167,-0.0113593962407022,0.0397227512501364,0.00595333406878925,-0.0269520906980765,0.00419586408131388,0.0533170460695929,0.0160852869187259,-0.0115834906445513,0.00844222986872587
MIR181A2HG,grey,grey,-0.00722273768296483,0.0428863222718942,0.0652801012911367,0.00184244636986873,0.0735671179448024,-0.0504097562116159,-0.0144170046298261,0.0196554802270641,0.0173648826551078,0.015831200439251,-0.0201677335705968,0.0195348993788988
PGM1,grey,grey,-0.0180415808249527,0.0182117216243561,0.0796239188605059,-0.0102789782331259,0.0328025426835465,0.0011958128777208,-0.011512281092403,-0.00338157080090285,0.0225860448041446,0.0245706222386052,-0.00176575550433885,-0.00168261510467084
B4GALT6,grey,grey,-0.015230026158127,-0.00328177256273633,0.0708953887266748,-0.0149796663850303,0.0742240564831569,-0.0454993751240288,-0.0242500848251913,-0.00517794729491871,-0.0291374582942431,0.0316174009270533,0.0152871385973765,0.0175668844227036
CDK11B,grey,grey,-0.0138779234520171,0.0413664517522474,0.076108444563435,-0.0220522786058749,0.0337522576465709,-0.00255317975225504,-0.00145658035782498,0.00409965300037571,0.0460617658820848,-0.00455547317638175,-0.0143138354841378,-0.0090786259316273
IL12RB2,blue,blue,-0.018343941651827,0.131981515126695,0.00394447177221807,0.0347556663183961,-0.0544536294916206,0.0996717940459465,0.0499866272591805,-0.017311416081757,0.0136447119301664,-0.0410121948669245,-0.00985176313135898,-0.0754668812694627
ZNF277,turquoise,turquoise,0.0241754695096996,0.0230386319570473,0.0646487815532929,0.00823459131660544,0.107809003386184,-0.0820698607232729,-0.0713876295711868,0.037506241380658,0.0236472156239768,0.0330118884401956,-0.056701346202073,0.00219830958071387
