level,x,y,piece,group,nlevel,n,PANEL,fill,colour,linewidth,linetype,alpha,sample
4.5e-07,1820.88350624967,-932.872001262626,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1814.36394402939,-959.032828282828,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1810.46038184715,-985.19365530303,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1809.60219071325,-1011.35448232323,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1812.4772734732,-1037.51530934343,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1820.17517346848,-1063.67613636364,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1829.07118055556,-1080.76735372426,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1836.2904736574,-1089.83696338384,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1851.6764520202,-1103.08781127116,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1874.28172348485,-1112.55122428867,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1896.88699494949,-1114.60425475769,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1919.49226641414,-1111.3473094996,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.09753787879,-1103.98411057499,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1964.70280934343,-1093.10547700453,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1970.20543467139,-1089.83696338384,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1987.30808080808,-1077.28766395288,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2002.80207031519,-1063.67613636364,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2009.91335227273,-1054.88524179093,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2022.51579678229,-1037.51530934343,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2032.51862373737,-1012.06214909213,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2032.78609112646,-1011.35448232323,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2036.7747217148,-985.19365530303,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2035.64152461355,-959.032828282828,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2032.51862373737,-942.724852366399,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2030.80073584864,-932.872001262626,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2022.86767269662,-906.711174242424,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2012.03975694739,-880.550347222222,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2009.91335227273,-876.488074455651,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1996.75633629896,-854.38952020202,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1987.30808080808,-841.400391391474,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1974.21997959478,-828.228693181818,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1964.70280934343,-820.125279138814,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.09753787879,-809.934433667942,19,-1-010-001,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.41351010101,-958.992120846695,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2416.80823863636,-949.429299066957,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2394.20296717172,-944.291003887457,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2371.59769570707,-943.195433626018,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2348.99242424242,-945.820510965024,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2326.38715277778,-951.819369005372,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2307.97468989297,-959.032828282828,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2303.78188131313,-961.021326818203,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2281.17660984849,-974.03324220619,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2264.2542186381,-985.19365530303,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2258.57133838384,-989.998918565359,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2235.96606691919,-1009.9991619382,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2234.41765844211,-1011.35448232323,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2213.36079545455,-1036.93423272068,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2212.86335184362,-1037.51530934343,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2198.17925785895,-1063.67613636364,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2190.7555239899,-1088.67455533768,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2190.39356452007,-1089.83696338384,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2187.67431895639,-1115.99779040404,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2189.37248369154,-1142.15861742424,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2190.7555239899,-1149.0780681523,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2194.87421489195,-1168.31944444444,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2204.60884919281,-1194.48027146465,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2213.36079545455,-1210.70122169391,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2220.70627016035,-1220.64109848485,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2235.96606691919,-1235.73181961642,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2255.3020351527,-1246.80192550505,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2258.57133838384,-1248.30205534528,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2281.17660984849,-1254.84674093858,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2303.78188131313,-1258.79485584471,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2326.38715277778,-1261.5616580965,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2348.99242424242,-1263.53032171601,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2371.59769570707,-1264.47890762366,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2394.20296717172,-1263.85716725125,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2416.80823863636,-1260.92024144348,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.41351010101,-1254.75364991627,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2456.43450467078,-1246.80192550505,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2462.01878156566,-1244.00711826337,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2484.6240530303,-1226.0385074794,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2489.34733684167,-1220.64109848485,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.22932449495,-1194.89656493762,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.44629339091,-1194.48027146465,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2517.27384383786,-1168.31944444444,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2522.81057901719,-1142.15861742424,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2524.4141296878,-1115.99779040404,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2522.37164431841,-1089.83696338384,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2516.86422989718,-1063.67613636364,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.94248980468,-1037.51530934343,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.22932449495,-1035.9779224451,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2493.51972192499,-1011.35448232323,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2484.6240530303,-998.6061498261,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2472.68775660556,-985.19365530303,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2462.01878156566,-974.926841301523,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.47728171858,-959.032828282828,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.41351010101,-958.992120846695,20,-1-010-002,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2597.65041035354,-2232.46731151278,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2603.80614541797,-2240.91335227273,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2614.02681455899,-2267.07417929293,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2617.22206930237,-2293.23500631313,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2616.40829344662,-2319.39583333333,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2612.9056409807,-2345.55666035354,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2607.24526275182,-2371.71748737374,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2599.56866632907,-2397.87831439394,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2597.65041035354,-2402.71860377211,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2588.21380094355,-2424.03914141414,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2575.04513888889,-2448.68510503905,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2574.10501627213,-2450.19996843434,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2554.50463476986,-2476.36079545455,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2552.43986742424,-2478.75425397296,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2529.8345959596,-2501.2211269987,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2528.26640184221,-2502.52162247475,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.22932449495,-2518.43647377782,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2491.73382048411,-2528.68244949495,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2484.6240530303,-2533.17217457442,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2462.01878156566,-2544.91647008186,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.65377822438,-2554.84327651515,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.41351010101,-2554.94918119392,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2416.80823863636,-2560.65266585693,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2394.20296717172,-2561.39470450305,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2375.82493328865,-2554.84327651515,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2371.59769570707,-2551.84472949492,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2358.05620679302,-2528.68244949495,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2354.16648288389,-2502.52162247475,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2355.528760399,-2476.36079545455,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2359.760517312,-2450.19996843434,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2365.99357782445,-2424.03914141414,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2371.59769570707,-2405.92678419118,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2374.12721628195,-2397.87831439394,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2384.31438941277,-2371.71748737374,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2394.20296717172,-2350.39736361946,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2396.63673798919,-2345.55666035354,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2411.97220374825,-2319.39583333333,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2416.80823863636,-2312.0703069118,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2431.07008065625,-2293.23500631313,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2439.41351010101,-2283.0171984281,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2455.10411348665,-2267.07417929293,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2462.01878156566,-2260.21681788036,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2484.6240530303,-2242.58896194603,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2487.59767113481,-2240.91335227273,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2507.22932449495,-2229.51733360163,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2529.8345959596,-2221.09504758621,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2552.43986742424,-2217.36284399059,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2575.04513888889,-2219.55321997828,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,2597.65041035354,-2232.46731151278,21,-1-010-003,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.09753787879,-2475.82907538826,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.7995018014,-2476.36079545455,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1955.27009435079,-2502.52162247475,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1951.486533148,-2528.68244949495,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.09753787879,-2548.80952025323,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1939.36590998479,-2554.84327651515,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1921.05704658603,-2581.00410353535,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1919.49226641414,-2582.73197336301,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1896.96215532464,-2607.16493055556,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1896.88699494949,-2607.23385108713,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1874.28172348485,-2625.21181386218,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1862.3848203384,-2633.32575757576,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1851.6764520202,-2639.68753798512,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1829.07118055556,-2649.39302287855,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1806.46590909091,-2655.51590865206,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1783.86063762626,-2657.09885455132,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1761.25536616162,-2652.17402441045,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1738.65009469697,-2634.2550708632,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1738.00197668381,-2633.32575757576,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1734.8063761313,-2607.16493055556,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1738.65009469697,-2594.03745598299,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1742.05501538833,-2581.00410353535,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1756.36551036259,-2554.84327651515,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1761.25536616162,-2548.77977343585,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1777.72646940842,-2528.68244949495,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1783.86063762626,-2523.03087510467,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1806.46590909091,-2503.81665448389,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1808.20364472433,-2502.52162247475,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1829.07118055556,-2490.04488533954,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1851.6764520202,-2478.67537326994,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1857.93876725853,-2476.36079545455,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1874.28172348485,-2471.14593525746,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1896.88699494949,-2467.20025920209,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1919.49226641414,-2467.753788546,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1942.09753787879,-2475.82907538826,22,-1-010-004,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1603.01846590909,-2822.38778724829,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1580.41319444444,-2819.16657668658,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1557.8079229798,-2832.66240767107,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1550.59835437878,-2842.61237373737,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1536.64442803263,-2868.77320075758,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1535.20265151515,-2874.4574271329,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1532.31174329895,-2894.93402777778,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1533.72636056959,-2921.09485479798,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1535.20265151515,-2926.58019188651,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1543.4811001732,-2947.25568181818,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1557.8079229798,-2967.19910076038,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1568.58158054668,-2973.41650883838,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1580.41319444444,-2977.80762641088,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1597.23855328999,-2973.41650883838,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1603.01846590909,-2970.86069431069,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1619.28067399401,-2947.25568181818,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1625.62373737374,-2929.82049367134,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1627.71881566335,-2921.09485479798,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1629.52123513723,-2894.93402777778,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1627.46321207974,-2868.77320075758,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1625.62373737374,-2859.82689518873,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1618.35264480476,-2842.61237373737,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
4.5e-07,1603.01846590909,-2822.38778724829,23,-1-010-005,0.818181818181818,2040,1,#4894D0,,0.5,1,0.5,1460EP
5e-07,1942.09753787879,-874.409989880124,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1919.49226641414,-871.379428415545,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1898.46802118593,-880.550347222222,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1896.88699494949,-881.399322185501,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1875.06388556353,-906.711174242424,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1874.28172348485,-907.911592820554,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1863.16305802602,-932.872001262626,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1855.47423454186,-959.032828282828,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1852.64941520607,-985.19365530303,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
5e-07,1856.26792477966,-1011.35448232323,24,-1-011-001,0.909090909090909,2040,1,#4FA2E3,,0.5,1,0.5,1460EP
