"","gene_name","module","color","kME_pink","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","kME_red","kME_black","kME_greenyellow","kME_green","kME_purple","kME_magenta"
"CXCL8","CXCL8","brown","brown",-0.0138886890355043,-0.0675308367848403,-0.258434724722214,0.264882678230636,-0.356787400975623,0.464625103103728,0.00938006858826766,-0.037181957931931,0.106662462159171,-0.142913876665902,-0.137222973431087,-0.281144268699625
"MYH2","MYH2","turquoise","turquoise",-0.00722693097496893,-0.00100027136118195,0.0546005042312662,-0.0131563277230688,0.0710359207013865,-0.0450871081345302,-0.0253901655278907,0.00154515878689981,-0.0210199558789535,0.04402122943311,0.00993657932132944,0.0379173178964484
"MYH11","MYH11","blue","blue",-0.00671823717162222,0.0819365358634213,0.061311755797746,-0.0117354444260113,0.0396684889599885,-0.00978905188526651,0.0455825034354373,-0.0148265879234042,0.0135816739338445,-0.0247747454555664,0.00320956107493756,-0.0116796247537255
"ABI3BP","ABI3BP","brown","brown",-0.05080463265621,0.00290462724712168,-0.181598282531489,0.268473261191518,-0.232419848237308,0.301907526375291,-0.0769778141349994,0.0658640749055982,0.124934929067756,0.113749070692781,-0.146988266670326,-0.257613262638737
"PRG4","PRG4","yellow","yellow",-0.0212609084133041,0.0582129357379072,-0.334663635312203,0.548689236243961,-0.306086257117756,0.251675905669713,-0.114431265921324,0.0770888306125558,0.318933290965883,-0.193429562022138,-0.385818080329349,-0.295079103601037
"MEG8","MEG8","brown","brown",-0.15186506999149,-0.0719361928390425,-0.107131623488576,0.0181231576740879,-0.291752082516523,0.534063902230864,0.287864229462726,-0.110802908518845,0.0264300124558966,-0.0935306777599298,0.207385004692942,-0.174074759487293
"NEBL","NEBL","yellow","yellow",0.0191297059121253,0.00556848967596253,-0.0788998665944729,0.24917847595773,-0.0406202516931027,0.00291108050743237,-0.0362794052813513,0.0261194147762537,-0.0405032501228844,-0.00378962361392424,-0.0458652664234471,-0.0361291069888668
"RBM47","RBM47","yellow","yellow",0.124689350947698,-0.0288549365049384,-0.149234014672467,0.388082842810074,-0.0653011430164303,-0.00846331625335807,-0.0626629821916005,0.0511370544739941,-0.0595480118827885,-0.0314636720255229,-0.0779900879080588,-0.044025334747473
"TNFAIP6","TNFAIP6","brown","brown",-0.100366119746075,-0.130775141625631,-0.105559008068621,0.118525159394175,-0.356579342556295,0.476648299224668,0.335573206564357,-0.117370642502204,-0.0862538183478437,-0.0389818941875285,0.290991325844206,0.0142913665844484
"CD247","CD247","blue","blue",-0.0110039479257995,0.10489203900642,0.030522101310699,0.00706553455862346,0.0315074970212272,-0.0278908917484438,0.00250066314601714,-0.000911548635365062,0.00726322946481018,-0.00419379536739889,-0.0154999909914465,0.00713533354377654
"ADGRL3","ADGRL3","red","red",-0.0430398200327178,0.0626399684856083,0.0735157187524753,-0.0526614228681749,0.0653448026899429,0.0341955058460651,0.114394263535769,-0.049236109845196,-0.0228013779492622,-0.0313113121756341,0.0702987965965266,0.0157848924810491
"KMO","KMO","pink","pink",0.2626821028922,-0.026904246876671,-0.0814232848998366,0.0458604249121189,-0.0475318947461913,-0.020324738670911,-0.0267431951310857,0.0284380754851164,-0.0395388671755521,-0.0221991585427693,-0.0249150559407163,-0.0101406598170037
"CCL3","CCL3","brown","brown",0.0236334449030373,0.00529125020821746,-0.0229853333651837,-0.0217578335317483,-0.0947379418839872,0.141885471509719,0.0585688875518776,-0.0225257774881167,-0.0123825925602398,-0.0571019032387786,-0.0135294642416704,-0.0589388079848689
"CRISPLD2","CRISPLD2","red","red",-0.0524976004915751,0.0251926407295369,0.0818676869939107,-0.161722191841247,-0.0397296807556857,0.115830384361607,0.506403233635105,-0.0997948587781415,-0.154141569594636,-0.0511311030046974,0.334676313097783,0.14008169047272
"ALCAM","ALCAM","brown","brown",-0.0289362239423693,-0.0610312104758608,-0.127875557556675,0.134888439467386,-0.208023993699945,0.285967974232429,0.0610462496591547,-0.0169717948700685,0.0901476609248298,-0.0847452573282344,-0.0603323618105926,-0.123783582948072
"PGAP1","PGAP1","brown","brown",-0.0725746475683095,-0.0578122359557596,0.00962653519151491,-0.0590376570591236,-0.0873649329903323,0.216964654708931,0.181143781247868,-0.0465622035369911,-0.0260961583086424,-0.0322753254684498,0.101078590752752,-0.0151126792806963
"PLEKHG1","PLEKHG1","pink","pink",0.77506812910308,-0.0451509941832198,-0.151723012190161,-0.0202993687245059,-0.0600614292572808,-0.111228948852745,-0.0735880690416268,0.0302770074142191,-0.0724038345329838,-0.0262662606887914,-0.0637114808339544,-0.00773505151346313
"FAM155A","FAM155A","yellow","yellow",0.0471321383042448,-0.0153805154383291,-0.252269534688031,0.612181198028189,-0.141129279970258,0.0453272845576169,-0.130878368150715,0.0787623850865563,-0.0809944120377767,-0.0280759905709295,-0.161338526602201,-0.11366201197951
"LRFN5","LRFN5","brown","brown",-0.0114229364028115,-0.0482140831228825,-0.0108359220346713,-0.00339071422982176,-0.0526937983318873,0.0658123944320507,-0.0205396618864403,0.0193150605083568,-0.0471660212301133,0.0340743119767736,0.00150946926555723,-0.048515569713563
"VCAM1","VCAM1","yellow","yellow",0.0611771492931818,-0.0438853809203189,-0.2833499429362,0.740482966742215,-0.161251369172275,0.0293319047741344,-0.124907942960962,0.0735682594393721,-0.101519975101558,-0.0172537650219047,-0.147994095877495,-0.098283917270786
"FLT1","FLT1","pink","pink",0.83034009903501,-0.0627574885022399,-0.199143957481015,-0.0223977374570605,-0.0887630586907054,-0.119842199857925,-0.091492962513265,0.0409248549759156,-0.096815107897941,-0.0431135266910071,-0.0758624211531908,-0.00726576995160352
"CCL3L1","CCL3L1","brown","brown",0.00281716262633678,0.00651819597991868,-0.0124790822389764,-0.019019173341023,-0.0765758706411008,0.132168778834958,0.0491628705162385,-0.0277747770511176,-0.0205048835363424,-0.0395074746042832,0.0100961472238952,-0.0620140809495504
"GPR183","GPR183","pink","pink",0.139079995303971,-0.0259466623031899,-0.0340173552014817,0.0513745475199514,-0.0100104886741196,-0.0224098789369811,-0.042249086240048,0.0483489999389127,-0.0329011928372378,0.033544452231348,-0.00918398369507573,0.00809672065491934
"STAT4","STAT4","yellow","yellow",0.0329338947304387,0.0504404553626996,-0.0961504773991777,0.220168843366158,-0.0708209493473594,0.0452035532053563,-0.0113854871348521,0.0257928272548123,-0.0273074446879934,-0.0415115090348058,-0.0654864290665191,-0.0682278747178925
"VCAN","VCAN","brown","brown",-0.170231789681,-0.0350336842062894,0.0113780728035412,-0.13865428003448,-0.224696883821048,0.436892593688878,0.145641072970218,-0.104760533446762,0.279665305816418,0.0127913406327621,0.0809061228173059,-0.14727108478871
"DEC1","DEC1","yellow","yellow",0.0370008520439387,0.0601867706712149,-0.212800557538259,0.479673074706392,-0.139597119427387,0.0666428434516392,-0.047554389154096,0.180319323941624,-0.0639881562080952,0.0127821804586109,-0.105262272749946,-0.107193094275204
"SGIP1","SGIP1","brown","brown",-0.00811005097528649,-0.0884631722286177,-0.0758740581496735,0.0978955739872296,-0.121840426762713,0.189484474212439,0.0361415880179803,-0.00110027173587905,-0.184398629749034,0.162612930010021,0.137696991299784,-0.0766343657648259
"LUCAT1","LUCAT1","blue","blue",0.0004691266304838,0.144881439018596,-0.114096331557354,0.121021890119706,-0.200726606995093,0.235152832073626,0.119754981341731,-0.0100735765328277,0.0220514479730695,-0.157358893588125,-0.0561646241849564,-0.151469366833602
"IL6","IL6","brown","brown",0.0365359043978194,-0.0401541974591355,-0.147588094478912,0.132965585924078,-0.250877330520534,0.321718511816828,0.137970413987755,-0.0291426006132505,0.0351877564960092,-0.148394171053502,-0.0820135712592285,-0.137368391214789
"SAMSN1","SAMSN1","black","black",0.0725009816814164,0.00716713266678435,-0.0102351534534711,0.000119407085533647,-0.00874566068217735,-0.0130993094729885,-0.0116995299188293,0.0604222759667419,-0.0102119313137232,0.015662526846218,-0.00654586557453726,-0.00298833557076558
"APOE","APOE","yellow","yellow",0.0506908069666913,-0.0416023601166664,-0.211666359923951,0.498363246122056,-0.142115682445572,0.0436144746888188,-0.139812874031455,0.0692982215713828,-0.106500452257947,0.0553411265406916,-0.13057436593192,-0.081177390884899
"AC083837.1","AC083837.1","yellow","yellow",0.0340629359690763,0.00429937178787065,-0.114934536066665,0.314077440764265,-0.0564737080367744,-0.00806726782448268,-0.0538825531377306,0.0263619824338331,-0.0333411739382884,-0.0273200435614164,-0.070771190385368,-0.0488002026278982
"CCL4L2","CCL4L2","brown","brown",0.00721718065951262,0.0266371753358644,0.00082955556324849,0.00184254887411092,-0.0311567563488905,0.0701209364548509,0.00150264732944756,0.00593872072817591,0.0049949587600986,0.0253353048821098,0.0122369071446956,-0.0281777851422731
"MIR155HG","MIR155HG","brown","brown",0.0349857347092859,-0.0540503648587128,-0.0559380883513907,0.0859680079566804,-0.0825553031659037,0.080736999465931,-0.0073190256121769,0.0205274898696909,-0.0648786450391534,0.0558591689244467,0.0364790213662961,-0.0333559457044182
"PDZRN4","PDZRN4","greenyellow","greenyellow",-0.0399285773124725,0.0927339922279805,0.0136881047823363,-0.0540435330108634,-0.0469252570943121,0.119609108468254,0.052398738253266,-0.0500833781783843,0.26723743014829,-0.163905252798112,-0.184822833204811,-0.112684983306087
"ST6GALNAC3","ST6GALNAC3","pink","pink",0.853138094372195,-0.0541086740868622,-0.178277761521259,-0.0156274591490881,-0.0857571316247225,-0.0982794968100841,-0.0764925682336582,0.029979194027717,-0.0841535172068893,-0.0365174389684212,-0.0589641420012502,0.000800096740395733
"ROBO2","ROBO2","green","green",-0.0319866261458999,-0.0252272268021152,0.103595567895755,-0.0584329046344967,0.124623080927313,-0.0606085115326205,-0.103150881703655,-0.00253262228027066,0.0534030199582239,0.278089384640614,0.00107471458236856,0.0355091642465472
"LINC01605","LINC01605","yellow","yellow",-0.00528204195709738,-0.0531933663764441,-0.223707717300067,0.393469741960503,-0.236957110163378,0.26782256860739,-0.0484431706540964,0.0101060690905065,-0.0706111906864783,-0.0045101184873468,-0.0300535301381217,-0.200063228214272
"KCNQ5","KCNQ5","yellow","yellow",0.0420735038828938,0.000738688579180256,-0.179819682417339,0.449871336488412,-0.0859023268092252,-0.00325605067273504,-0.0735178494369801,0.0452583332004529,-0.0426256078019171,-0.0320143019943586,-0.110884872714457,-0.0525568775513127
"CPE","CPE","brown","brown",-0.0235382693570788,0.0449683895140867,0.00602174485599968,0.024470111441078,-0.0800614480654356,0.111111547414192,-0.0661269529604968,-0.0248710547838481,0.361165252124008,-0.0470158908201518,-0.173055646416377,-0.112904887111233
"CYTOR","CYTOR","brown","brown",-0.058985429911869,-0.130870702337952,-0.241457889132849,0.125925712867091,-0.48044858588539,0.642783099674501,0.148292992848449,-0.0689287612433282,0.0363438857445032,-0.0239072846523627,0.155520496788246,-0.29753785183559
"ARAP2","ARAP2","yellow","yellow",-0.00358366346069471,-0.0185845029771065,-0.08201242388849,0.2081604291755,-0.10659271174145,0.099123945622334,0.113008112706575,0.0309124001524979,-0.136517043418427,-0.00815403353414559,0.128349174564409,-0.0378552277497823
"ITGBL1","ITGBL1","brown","brown",-0.0816622170953889,-0.0101978886794958,-0.149580326180738,0.174631783597198,-0.264317588672294,0.449808395512581,-0.0358476829555424,0.0052630797677168,0.0688341395444488,-0.01058319977363,0.0162699568772073,-0.301025246473178
"AL078604.4","AL078604.4","blue","blue",-0.0603314356808464,0.35885963971244,-0.111371042722644,0.117029153080208,-0.311644822229785,0.358006738181337,0.494770107654921,-0.0995750306129929,-0.0589355820750445,-0.286787215085226,0.0969525612835861,-0.0261417961101752
"HS3ST2","HS3ST2","yellow","yellow",0.00758456465567629,-0.0291694457017205,-0.0672905228695898,0.113693080666055,-0.0659938838941913,0.0298136008830987,-0.033993865041403,0.0479921302623158,0.0230808772323068,0.0325283756145874,-0.063209164380186,-0.0327408475469475
"ITGA4","ITGA4","black","black",0.0534580072321456,-0.0128565794676476,-0.0132914056668777,0.0169544846437452,0.0275656699974688,-0.0416021742166802,-0.0568452090673078,0.197675408798716,-0.0227239308379334,0.0727998900193896,-0.0302979650159027,-0.00181157707718329
"LAMA2","LAMA2","turquoise","turquoise",-0.13773278364555,0.172471828145659,0.404416715350967,-0.474956213831918,0.528162229414508,-0.280687410115801,-0.0432745572104952,-0.145545433975633,-0.0769013780303851,0.0732663855278305,0.170870135829617,0.0657316370201672
"PIK3R3","PIK3R3","yellow","yellow",0.0612431338421201,0.00428372428807704,-0.181109374330011,0.500009368622822,-0.0921211379868406,-0.00924245772543384,-0.0410694263800308,0.0488077206468481,-0.0424627777958266,-0.0425434906416042,-0.12253481384453,-0.00820199023564652
"ADAMTS3","ADAMTS3","brown","brown",-0.0312227531740794,0.105626745442822,-0.0687139004552866,0.0538579576710862,-0.175428403302566,0.216814724655005,0.209168470278401,0.0529454463741288,-0.0917326369208645,-0.0732529644795715,0.0553071126400346,-0.101582913770443
"GUCY1A2","GUCY1A2","brown","brown",-0.0440818530052434,0.0309537589491298,-0.0545506794349014,0.0392068435253708,-0.0849842796407442,0.146743051376716,-0.096110043561266,-0.0337662656552872,0.47045563093291,-0.0735919620410541,-0.1843801698602,-0.142222440724158
"SEMA3C","SEMA3C","brown","brown",-0.0496367955898916,-0.0905050426013987,-0.302891424984945,0.427090557493948,-0.357943985316573,0.411840541655567,-0.181912268388956,0.0341517308167143,0.424783146929923,-0.0924575341660887,-0.306964153205553,-0.324358946247768
"TM4SF1","TM4SF1","brown","brown",0.0682707780696263,-0.0883397616060833,-0.0288269602841164,-0.05193452924176,-0.12846750935228,0.159018027057166,0.0425469613195816,-0.025807012730815,-0.0868470410812651,0.0763177974416964,0.139713636402582,-0.0620107219049289
"SLIT2","SLIT2","brown","brown",-0.119335092635701,-0.0301911774209484,-0.0219500501095689,0.0288710729912861,-0.168536278828719,0.287203095646996,0.308166488789997,-0.0184181791865871,-0.193759543059202,-0.0667308053210752,0.250707791069581,0.0935957848368352
"SPAG17","SPAG17","brown","brown",-0.0863716241937952,0.0722081770487709,0.0503319324648719,-0.113588688283794,-0.0680047146230629,0.235281486987064,0.170693062526544,-0.11142755916333,0.0598781834631096,-0.0783654445699635,0.136273446393882,-0.119357157106464
"BCAT1","BCAT1","yellow","yellow",0.0460219921391897,-0.0246640715735108,-0.192618080362778,0.606414978958638,-0.0649231816487119,-0.0394171990915672,-0.159689492621968,0.0511113863893444,-0.0107026179992836,-0.00146594808987764,-0.148037425624397,-0.0743636992893916
"MYLPF","MYLPF","green","green",0.0438527824015409,-0.00952709100337027,0.0575034732287803,-0.0311300883440467,0.0272749495012002,-0.0110955458125847,0.013694075940067,-0.00873518903103671,-0.0266274792018538,0.0886926835935705,0.0451717638914998,0.0369639895561804
"IQGAP2","IQGAP2","black","black",0.0612513132180133,-0.0363120252442516,-0.112487487109029,0.00307185474701704,-0.0159650847809967,-0.0761391187735409,-0.0881828276044857,0.377331185493967,-0.0290117715536963,0.028043966853173,-0.0667683014814613,-0.0119907313325121
"PDE3A","PDE3A","brown","brown",-0.0626728815542963,-0.0740764690880659,-0.0882718012118375,0.0638872749838482,-0.175718121878447,0.311887888991816,0.0400943514873494,-0.0254007358000386,-0.0602909114052865,0.0886259320511003,0.0872325424208866,-0.142840587208701
"PLA2G2A","PLA2G2A","yellow","yellow",0.0316168481177476,0.0206762042104432,-0.27130535444319,0.582257309226725,-0.246558522593814,0.132804890924623,-0.0892545318873995,0.0402223529684993,0.0433891428867734,-0.174266567371558,-0.290450975595613,-0.153270229959939
"TSHZ2","TSHZ2","brown","brown",0.00787118056823636,-0.0219263043069298,-0.136140204932725,0.138956188501605,-0.137394026496453,0.150944675919453,-0.0454134388932603,0.162155692486888,0.102322408362972,0.0182802552340604,-0.157386370207495,-0.142201244404256
"EDIL3","EDIL3","yellow","yellow",-0.00694197530660445,-0.0611003510834183,-0.130254402529091,0.245615565345046,-0.105119425600662,0.0683739895987158,-0.127179075345743,0.065074316847657,0.102970263976942,0.11405441206394,-0.11042509254829,-0.0789182809563338
"AC024230.1","AC024230.1","turquoise","turquoise",-0.0616485616410729,0.0010294640727617,0.156204943865326,-0.158807705985101,0.185905781645414,-0.109959423630927,0.0394078942856835,-0.0835619888328073,-0.0828927670907243,0.0692650391002575,0.0937142643655423,0.0931212595364032
"ATP1B3","ATP1B3","brown","brown",-0.0552891029542277,-0.208630970623932,-0.121489314876029,-0.0355420533575271,-0.353333047396553,0.469274770490088,0.311590197464504,-0.0963975366820147,-0.0857229574279934,-0.112779048708266,0.212714665040234,-0.00917671081340665
"DMD","DMD","purple","purple",-0.0308047020186553,0.102380832239795,0.118259879505268,-0.13528904332577,0.112856570014052,0.0383937592874576,0.0924186514873063,-0.0725031310977474,-0.089395828125449,0.0229955819025875,0.178421801179451,-0.0220949152826782
"MYPN","MYPN","yellow","yellow",0.0570915748524035,-0.0285585706158234,-0.288020577965176,0.737638901869068,-0.157736350703262,0.0319175983434783,-0.122960583207042,0.0708317692832315,-0.0680523926485393,-0.0612621409624404,-0.154085461662844,-0.111660395687681
"EREG","EREG","yellow","yellow",0.0607617355762267,-0.0312047933270411,-0.241680944649015,0.605681388508812,-0.131612323526633,0.0307703257034131,-0.107472883937331,0.0603655692611146,-0.0570376332434317,-0.0565718933801081,-0.139810367624053,-0.105775370365298
"RRAD","RRAD","brown","brown",-0.0183077169914355,-0.0227577782064218,-0.00175851430699385,0.0246664962668526,-0.0768040796796534,0.101878775075944,0.033094760323764,-0.012275787939132,0.0452842893076233,-0.0336838140718682,-0.0177790542357992,-0.000544476213968456
"GPAT3","GPAT3","pink","pink",0.087654384542536,-0.0369289942679959,-0.0219240115574522,-0.00827978883214811,-0.0349156278846116,0.00574139442517455,-0.0378985948906189,0.00306078110275574,-0.0137920333433168,0.00414225885168075,-0.00372056265539779,-0.0123749633774257
"WARS","WARS","yellow","yellow",0.346241296489737,-0.0163036487724615,-0.121622897663233,0.219256102224615,-0.0781742812729398,-0.0115955685627066,-0.0405300356787385,0.0249774367594773,-0.0227772736323474,-0.0301841613870711,-0.0586476001554839,-0.0303874210986532
"HLA-DRA","HLA-DRA","pink","pink",0.345580546967772,-0.0415613540894138,-0.0735221569416645,0.0325603902027632,-0.00542038583528088,-0.0708491319796575,-0.0926918670519635,0.105953142601302,-0.052535290321084,0.075212573752231,-0.0403253046458652,-0.00237299381501898
"ITGAX","ITGAX","pink","pink",0.087288537859989,-0.00939938314128241,-0.0241113865195453,0.00952249382682525,-0.0159209677005299,-0.00792129963153627,-0.00423412460888226,0.00888118046729022,-0.0143665147966106,-0.00455922169771284,-0.00872231901757033,6.9745916836722e-05
"CA8","CA8","pink","pink",0.348629693851249,-0.0169337586365035,-0.0520022048902822,0.00257074247464592,-0.0265989280397437,-0.0293182498212048,-0.0175290179493027,-0.00207549995308923,-0.0315948366865314,-0.0278670472683202,-0.00951873959446267,-0.00101701648462526
"CAMK4","CAMK4","green","green",-0.0179180958750161,-0.0275532383252539,0.0273702819118698,-0.0122721023799201,0.0195901894496833,0.00852175803069162,-0.0205877077575633,0.0894275283073959,-0.0329383981387947,0.08843042615951,0.0508278484335435,0.0210446529023751
"KCND2","KCND2","turquoise","turquoise",-0.0617786233567347,0.00859488375463665,0.173702024275315,-0.135819645642511,0.203622562533496,-0.0851696979072599,-0.0241485520390462,-0.0749532495488236,0.0333131532214428,0.131688241613386,0.0801703186779323,0.0565957811240342
"PRKG1","PRKG1","green","green",-0.0579216630458778,-0.0166903493395124,0.0769094782527463,0.0562219216082905,0.104647120473024,0.0299155785306311,-0.00302054112874418,-0.0795133976168501,-0.129920971610663,0.197779489755081,0.164761334160145,0.0261875984269809
"HOMER1","HOMER1","brown","brown",-0.0662121471181779,-0.0816957689167243,-0.126855135152541,0.163039754979509,-0.208446036795428,0.274744205861864,0.192484811645568,-0.00321942323841136,-0.147266592475862,0.0250013366800417,0.167871462555492,-0.0139685332813462
"AL512603.2","AL512603.2","turquoise","turquoise",-0.0151396387535083,0.070907799845852,0.0836938188132958,0.0190109188834653,0.12301119556642,-0.0861902282528132,-0.0384842079087426,-0.0111160114443757,0.00736574455982765,0.0270285466576613,-0.00621739486048793,0.0470245797108623
"NOVA1","NOVA1","turquoise","turquoise",-0.0989348213808711,0.0410820339126281,0.262861913691259,-0.215810570898647,0.361356978072039,-0.279487168501199,-0.162461457831455,-0.14224830724447,0.191461084562437,-0.0325313661683648,-0.0963493510832397,0.0186763904008205
"ERG","ERG","pink","pink",0.835108443079578,-0.0500770336302755,-0.167818677106123,-0.00925617119164478,-0.0807370651331432,-0.0943873067591095,-0.0714525279180348,0.0297675779719722,-0.0817294235585193,-0.0373445399828707,-0.0581166771861956,-0.00726541896667684
"HDAC9","HDAC9","black","black",0.148589714274939,-0.0329666254711886,-0.0866193907357866,0.0249401728772644,-0.0244583858844439,-0.0639052225062968,-0.0879593473892316,0.314764432653038,-0.0294832882416262,0.102325001077025,-0.0599884531682489,-0.014544040271006
"VEGFC","VEGFC","yellow","yellow",0.0488322211042093,-0.0491162542232182,-0.264137407030389,0.69595051097059,-0.159941312308477,0.0511681872738089,-0.13730849713091,0.0688522259013079,-0.0565679864240449,-0.00428307621282791,-0.136204113917001,-0.0969932098525747
"LINC02388","LINC02388","blue","blue",0.00740451708423316,0.191707300242892,0.0446601020188239,0.00710539860528511,0.0495508326444287,-0.0442602192907899,-0.0222442156415964,0.0084506918179265,0.041260559261805,0.00530434758249977,-0.0454617361872923,-0.0495967331786395
"GLIS3","GLIS3","brown","brown",-0.0645126994998054,-0.0686783436292265,-0.261850702818395,0.150830764864229,-0.45412427867483,0.577234021397068,0.0345612671253382,-0.043657258993892,0.115983095401715,-0.182225036368775,-0.157988709504662,-0.330989610237749
"PIK3R5","PIK3R5","pink","pink",0.217360595408565,-0.0170973701902113,-0.0491675884487998,-0.00166674364770733,-0.0250897342031868,-0.0288675608035179,-0.021375553653956,0.0216141219635912,-0.0237769331551945,-0.0050505252259207,-0.0199515780537582,-0.00468821943985506
"PITPNC1","PITPNC1","brown","brown",0.0807872272509595,-0.0721450375438845,-0.0841106961147323,0.0471788756096319,-0.107549706853194,0.196513985059731,0.065312632059711,-0.0430612220448048,-0.021380882028924,0.0051616405293342,0.0767827147610552,-0.0735086205334824
"ARHGAP15","ARHGAP15","yellow","yellow",0.0663738992813514,0.00302629251524279,-0.20137586743436,0.450869288660926,-0.0924856521991252,-0.00998830252885664,-0.108280959616995,0.0657542141191684,-0.0561500576586942,-0.0228123106099381,-0.121077151200764,-0.0840017107322442
"CXCL1","CXCL1","brown","brown",-0.0382030363096124,-0.0826042101275171,-0.212641611260245,0.30045162654999,-0.320416110713869,0.40770575620873,0.0421911706598842,-0.0471400163226947,0.221007787493152,-0.1591251651056,-0.139173323937338,-0.213366240638131
"ENPEP","ENPEP","brown","brown",-0.0103268533579191,0.0106976389815605,-0.0192839568882782,-0.00378468694573185,-0.0459547492529244,0.0700692363913748,0.02296706324789,-0.00718592160072329,0.00290773427416214,-0.0238998150244956,-0.00571263740141885,-0.0362344628665587
"DTNA","DTNA","turquoise","turquoise",0.00805724840359738,-0.0141254297042915,0.0227603233882352,-0.00411256460314078,0.0614487430926966,-0.0505174208098488,-0.0346571064781263,0.0143544525050146,-0.0212142273454785,0.0324929799328017,0.00260295374539518,0.0234684011651686
"LRP1B","LRP1B","yellow","yellow",-0.0378179233508664,0.0347981526024507,-0.010500170819434,0.241108656113832,0.0475910901545728,-0.0293264632920615,0.0736925416921278,-0.0653450159807187,-0.234848489490512,-0.0930952679468066,0.0656218378942491,0.016425700673271
"ZNF385D","ZNF385D","turquoise","turquoise",-0.00135522850543096,-0.0503806040445924,0.10921254857627,0.0124199319471425,0.203979664264655,-0.144218462796156,-0.05727546700806,-0.0379221839697799,-0.0984794886597756,0.118276209036701,0.127076257023377,0.106813043654443
"ADGRL4","ADGRL4","pink","pink",0.484052885896883,-0.0147840712723497,-0.0592795892145096,0.00185114979041444,-0.0227876262238015,-0.0710188047436237,-0.0354002132538282,0.00786649093994942,-0.0326096583580801,-0.0289379618036645,-0.04201218441227,0.00281299904473795
"SGCZ","SGCZ","red","red",0.00879976027400195,0.0506776593378558,0.0240091639857383,-0.0295814360157282,-0.0103844037899314,-0.0225035617374722,0.121216073696095,0.0126544452841451,-0.0240405977812858,-0.0561129527899054,-0.0443509080168561,0.0283763482083293
"LINC02511","LINC02511","turquoise","turquoise",-0.0255609574522138,-0.0298598582535882,0.0939878213349433,-0.0808842241608767,0.147989661548017,-0.118969066464541,-0.0618642537949582,0.0589663646754206,-0.0119356521801239,0.105622603206457,0.0633436556253303,0.0816967248804169
"BICDL1","BICDL1","blue","blue",-0.00506441629551465,0.079089055502813,0.0207973355426907,0.000867180175050651,0.0119992888778367,-0.00908755690121147,0.0245736861276785,0.00659411118670362,-0.00705098667403344,-0.000706550543686165,-1.68123846014201e-05,-0.00176016676516177
"MRC1","MRC1","yellow","yellow",0.0575800087575579,0.0764251424473622,-0.0712593743227166,0.231537439348755,-0.0376945221986861,0.006854344187223,-0.0374488417621843,0.0359618250217318,-0.010927590118794,-0.024922037919283,-0.0656760093231227,-0.0536849140851734
"PDE4D","PDE4D","green","green",-0.00534990158471833,-0.0340877072258042,0.00801531449336707,0.0694383686078799,0.0580307429703891,0.0433035674726317,-0.0365428331207816,0.0669247026209556,-0.0506418728653667,0.173244729570458,0.0945330383926635,0.0183513060994079
"RHOH","RHOH","blue","blue",0.0337235393980933,0.127183329684096,-0.0163913089390552,0.0479726765696343,-0.00607336423289177,-0.00416267634522399,-0.00310081025185696,0.0130799965554333,-0.00447019707679383,-0.0300450035586531,-0.0345529735668896,-0.0405130543900705
"SLC2A14","SLC2A14","blue","blue",-0.0147373464754584,0.596232847276333,0.118363863164991,-0.0400120333385231,0.149818735723603,-0.153128184349155,0.0281659274610472,-0.00110851727711695,0.045181170665748,-0.0239677559905781,-0.0878319145979366,-0.0565415490047743
"CCSER1","CCSER1","pink","pink",0.0756941620549694,-0.0146708560582848,-0.0235598233012165,-0.00612016084263125,-0.0124268179673794,-0.028710880493328,-0.022740599955656,0.00566068155031896,-0.0135420187021524,0.0122778984453016,-0.0275098341738751,-0.00887003535188411
"TNNT1","TNNT1","green","green",-0.0194110046151879,0.0101479555806874,0.0391656034431501,-0.0130992727768853,0.0216672745753372,0.0122863473395425,-0.0126436311453904,0.00238495145742942,0.000525730292552492,0.0554753429749837,0.0142354029367699,-0.0120734142837043
"ADGRB3","ADGRB3","yellow","yellow",0.0439705096555476,-0.0205653312758394,-0.222176325107752,0.493369109602964,-0.117745057625408,0.000889955467354463,-0.071512370938256,0.103577351669706,-0.120635502461202,-0.0727093713090455,-0.123719320683521,-0.0615777069102184
"SIPA1L1","SIPA1L1","yellow","yellow",0.0626161228147248,0.0117668789632997,-0.192625860793599,0.442770582972523,-0.114473299469312,0.0181538246610852,-0.0688473477499995,0.172242139724339,-0.0353245966973532,0.00363514583489584,-0.135947535299158,-0.0743377024418325
"DACH1","DACH1","red","red",-0.00784709479777913,0.0240943406090564,0.0817917485640045,-0.0498958761893088,0.0854711458211285,-0.0460187496960019,0.115015883462475,-0.0337919228625734,-0.0949711013918718,-0.0105881799033078,0.122182199473574,0.078095259127969
"CNKSR3","CNKSR3","yellow","yellow",0.0562442796971442,-0.00888308797992848,-0.0610830148471031,0.110153549685809,-0.0257253698510677,-0.0180131899114149,-0.0173494486296756,0.04056225124269,-0.0213661281079637,-0.0300280945228054,-0.0245839268400457,-0.00163697649735308
"RHOJ","RHOJ","turquoise","turquoise",-0.0295757919643462,-0.0178866090552198,0.221426390984221,-0.099860657945245,0.382451924074395,-0.263276009262642,-0.0664417709831805,-0.0634655374176495,-0.105035896939076,0.0522487684597074,0.0757402370257762,0.115083458706812
